uid,left_actor_id,left_actor_name,<->,right_actor_id,right_actor_name,weight
nm1263428__nm1546398,nm1263428,Shawn Fitzgibbon,<->,nm1546398,Owen Miller,1
nm0203221__nm10188895,nm0203221,Amy Davidson,<->,nm10188895,Fernando Hidalgo,1
nm10188895__nm2849865,nm10188895,Fernando Hidalgo,<->,nm2849865,Lisandra Tena,1
nm0203221__nm2849865,nm0203221,Amy Davidson,<->,nm2849865,Lisandra Tena,1
nm9160690__nm9986763,nm9160690,Kirsty Hatfield,<->,nm9986763,Austen Broome,1
nm0001271__nm6718679,nm0001271,Melissa Gilbert,<->,nm6718679,Chandler Head,1
nm10017382__nm10017386,nm10017382,Amarie Rodriguez,<->,nm10017386,Sosten Price,1
nm10017382__nm10017387,nm10017382,Amarie Rodriguez,<->,nm10017387,Patrick Parsons,1
nm10017382__nm3060204,nm10017382,Amarie Rodriguez,<->,nm3060204,Menetie T. Ejeye,1
nm10017382__nm4813420,nm10017382,Amarie Rodriguez,<->,nm4813420,Dudley Augustine,1
nm10017382__nm7914545,nm10017382,Amarie Rodriguez,<->,nm7914545,Welven da Great,1
nm10017386__nm4813420,nm10017386,Sosten Price,<->,nm4813420,Dudley Augustine,1
nm10017387__nm4813420,nm10017387,Patrick Parsons,<->,nm4813420,Dudley Augustine,1
nm3060204__nm4813420,nm3060204,Menetie T. Ejeye,<->,nm4813420,Dudley Augustine,1
nm4813420__nm7914545,nm4813420,Dudley Augustine,<->,nm7914545,Welven da Great,1
nm10017386__nm7914545,nm10017386,Sosten Price,<->,nm7914545,Welven da Great,1
nm10017387__nm7914545,nm10017387,Patrick Parsons,<->,nm7914545,Welven da Great,1
nm3060204__nm7914545,nm3060204,Menetie T. Ejeye,<->,nm7914545,Welven da Great,1
nm10017386__nm3060204,nm10017386,Sosten Price,<->,nm3060204,Menetie T. Ejeye,1
nm10017387__nm3060204,nm10017387,Patrick Parsons,<->,nm3060204,Menetie T. Ejeye,1
nm10017386__nm10017387,nm10017386,Sosten Price,<->,nm10017387,Patrick Parsons,1
nm4726999__nm8892869,nm4726999,Eugene Brave Rock,<->,nm8892869,Kayden Bryce,1
nm10033648__nm9510401,nm10033648,Bartholemew Powers,<->,nm9510401,Andre Vanpoelvoorde,1
nm10033654__nm9510401,nm10033654,Clay Waits,<->,nm9510401,Andre Vanpoelvoorde,1
nm10042464__nm9510401,nm10042464,John Howard,<->,nm9510401,Andre Vanpoelvoorde,1
nm1116874__nm9510401,nm1116874,Kevin Gill,<->,nm9510401,Andre Vanpoelvoorde,1
nm3331985__nm9510401,nm3331985,Clay,<->,nm9510401,Andre Vanpoelvoorde,1
nm5516273__nm9510401,nm5516273,Neal Jones,<->,nm9510401,Andre Vanpoelvoorde,1
nm9510401__nm9674078,nm9510401,Andre Vanpoelvoorde,<->,nm9674078,Troy Jones,1
nm10033648__nm10033654,nm10033648,Bartholemew Powers,<->,nm10033654,Clay Waits,1
nm10033648__nm10042464,nm10033648,Bartholemew Powers,<->,nm10042464,John Howard,1
nm10033648__nm1116874,nm10033648,Bartholemew Powers,<->,nm1116874,Kevin Gill,1
nm10033648__nm3331985,nm10033648,Bartholemew Powers,<->,nm3331985,Clay,1
nm10033648__nm5516273,nm10033648,Bartholemew Powers,<->,nm5516273,Neal Jones,1
nm10033648__nm9674078,nm10033648,Bartholemew Powers,<->,nm9674078,Troy Jones,1
nm10033654__nm5516273,nm10033654,Clay Waits,<->,nm5516273,Neal Jones,1
nm10042464__nm5516273,nm10042464,John Howard,<->,nm5516273,Neal Jones,1
nm1116874__nm5516273,nm1116874,Kevin Gill,<->,nm5516273,Neal Jones,1
nm3331985__nm5516273,nm3331985,Clay,<->,nm5516273,Neal Jones,1
nm5516273__nm9674078,nm5516273,Neal Jones,<->,nm9674078,Troy Jones,1
nm10033654__nm9674078,nm10033654,Clay Waits,<->,nm9674078,Troy Jones,1
nm10042464__nm9674078,nm10042464,John Howard,<->,nm9674078,Troy Jones,1
nm1116874__nm9674078,nm1116874,Kevin Gill,<->,nm9674078,Troy Jones,1
nm3331985__nm9674078,nm3331985,Clay,<->,nm9674078,Troy Jones,1
nm10033654__nm10042464,nm10033654,Clay Waits,<->,nm10042464,John Howard,1
nm10033654__nm1116874,nm10033654,Clay Waits,<->,nm1116874,Kevin Gill,1
nm10033654__nm3331985,nm10033654,Clay Waits,<->,nm3331985,Clay,1
nm10042464__nm1116874,nm10042464,John Howard,<->,nm1116874,Kevin Gill,1
nm1116874__nm3331985,nm1116874,Kevin Gill,<->,nm3331985,Clay,1
nm10042464__nm3331985,nm10042464,John Howard,<->,nm3331985,Clay,1
nm10021022__nm4432150,nm10021022,Chikkanna,<->,nm4432150,Ashok Raj,1
nm10246131__nm4432150,nm10246131,Priyanka Malnad,<->,nm4432150,Ashok Raj,1
nm11739512__nm4432150,nm11739512,Suchendra Prasad,<->,nm4432150,Ashok Raj,1
nm1227718__nm4432150,nm1227718,H.G. Dattatreya,<->,nm4432150,Ashok Raj,1
nm4432150__nm8857453,nm4432150,Ashok Raj,<->,nm8857453,Prabhu Mundkur,1
nm10021022__nm10246131,nm10021022,Chikkanna,<->,nm10246131,Priyanka Malnad,1
nm10021022__nm11739512,nm10021022,Chikkanna,<->,nm11739512,Suchendra Prasad,1
nm10021022__nm1227718,nm10021022,Chikkanna,<->,nm1227718,H.G. Dattatreya,1
nm10021022__nm8857453,nm10021022,Chikkanna,<->,nm8857453,Prabhu Mundkur,1
nm10246131__nm1227718,nm10246131,Priyanka Malnad,<->,nm1227718,H.G. Dattatreya,1
nm11739512__nm1227718,nm11739512,Suchendra Prasad,<->,nm1227718,H.G. Dattatreya,1
nm1227718__nm8857453,nm1227718,H.G. Dattatreya,<->,nm8857453,Prabhu Mundkur,1
nm10246131__nm11739512,nm10246131,Priyanka Malnad,<->,nm11739512,Suchendra Prasad,1
nm10246131__nm8857453,nm10246131,Priyanka Malnad,<->,nm8857453,Prabhu Mundkur,1
nm11739512__nm8857453,nm11739512,Suchendra Prasad,<->,nm8857453,Prabhu Mundkur,1
nm5712019__nm5798583,nm5712019,Hobby Dhaliwal,<->,nm5798583,Raghveer Boli,1
nm13080809__nm5798583,nm13080809,Jay Nagra,<->,nm5798583,Raghveer Boli,1
nm13336758__nm5798583,nm13336758,Sharik Khan,<->,nm5798583,Raghveer Boli,1
nm13363510__nm5798583,nm13363510,Raaf Chaudhary,<->,nm5798583,Raghveer Boli,1
nm13080809__nm13336758,nm13080809,Jay Nagra,<->,nm13336758,Sharik Khan,1
nm13080809__nm13363510,nm13080809,Jay Nagra,<->,nm13363510,Raaf Chaudhary,1
nm13336758__nm13363510,nm13336758,Sharik Khan,<->,nm13363510,Raaf Chaudhary,1
nm3193405__nm5454504,nm3193405,Elisabetta Gregoraci,<->,nm5454504,Francesca Tasini,1
nm1522280__nm6845864,nm1522280,Aswathi Menon,<->,nm6845864,Pradeep Kottayam,1
nm6899421__nm9224378,nm6899421,Christine Minji Chang,<->,nm9224378,Megan Rach,1
nm10026385__nm10026386,nm10026385,Sherry Lin,<->,nm10026386,Mike Anderson,1
nm10026386__nm3151813,nm10026386,Mike Anderson,<->,nm3151813,Jon Ryan McMahon,1
nm10026386__nm3235657,nm10026386,Mike Anderson,<->,nm3235657,Dwight Huntsman,1
nm10026386__nm4932730,nm10026386,Mike Anderson,<->,nm4932730,Daniela Leon,1
nm10026386__nm5990141,nm10026386,Mike Anderson,<->,nm5990141,Alex Meridy,1
nm10026386__nm6507502,nm10026386,Mike Anderson,<->,nm6507502,Chris Armienti,1
nm10026385__nm4932730,nm10026385,Sherry Lin,<->,nm4932730,Daniela Leon,1
nm3151813__nm4932730,nm3151813,Jon Ryan McMahon,<->,nm4932730,Daniela Leon,1
nm3235657__nm4932730,nm3235657,Dwight Huntsman,<->,nm4932730,Daniela Leon,1
nm4932730__nm5990141,nm4932730,Daniela Leon,<->,nm5990141,Alex Meridy,1
nm4932730__nm6507502,nm4932730,Daniela Leon,<->,nm6507502,Chris Armienti,1
nm10026385__nm5990141,nm10026385,Sherry Lin,<->,nm5990141,Alex Meridy,1
nm3151813__nm5990141,nm3151813,Jon Ryan McMahon,<->,nm5990141,Alex Meridy,1
nm3235657__nm5990141,nm3235657,Dwight Huntsman,<->,nm5990141,Alex Meridy,1
nm5990141__nm6507502,nm5990141,Alex Meridy,<->,nm6507502,Chris Armienti,1
nm10026385__nm3151813,nm10026385,Sherry Lin,<->,nm3151813,Jon Ryan McMahon,1
nm3151813__nm3235657,nm3151813,Jon Ryan McMahon,<->,nm3235657,Dwight Huntsman,1
nm3151813__nm6507502,nm3151813,Jon Ryan McMahon,<->,nm6507502,Chris Armienti,1
nm10026385__nm3235657,nm10026385,Sherry Lin,<->,nm3235657,Dwight Huntsman,1
nm3235657__nm6507502,nm3235657,Dwight Huntsman,<->,nm6507502,Chris Armienti,1
nm10026385__nm6507502,nm10026385,Sherry Lin,<->,nm6507502,Chris Armienti,1
nm0322742__nm1526718,nm0322742,Irene Glezos,<->,nm1526718,Jillie Simon,1
nm0322742__nm3997762,nm0322742,Irene Glezos,<->,nm3997762,Ari Blinder,1
nm1526718__nm3997762,nm1526718,Jillie Simon,<->,nm3997762,Ari Blinder,1
nm1415658__nm6797988,nm1415658,Paola Giannini,<->,nm6797988,Mariana Di Girólamo,1
nm0699373__nm1163523,nm0699373,Richard Pryor Jr.,<->,nm1163523,Suzy Brack,1
nm1163523__nm7596498,nm1163523,Suzy Brack,<->,nm7596498,Dave Austin,1
nm0699373__nm7596498,nm0699373,Richard Pryor Jr.,<->,nm7596498,Dave Austin,1
nm0420384__nm1035578,nm0420384,Marc John Jefferies,<->,nm1035578,Roy Jones Jr.,1
nm11215617__nm1345685,nm11215617,Marshall Hawkes,<->,nm1345685,Adrian Bouchet,1
nm3730222__nm8217893,nm3730222,Corinne Laurance,<->,nm8217893,Peter Starr,1
nm10031144__nm10031145,nm10031144,Gabrielle Rodriguez,<->,nm10031145,Patricia Tom,1
nm10031144__nm10031146,nm10031144,Gabrielle Rodriguez,<->,nm10031146,Scarlet Wang,1
nm10031144__nm10031147,nm10031144,Gabrielle Rodriguez,<->,nm10031147,Ellen Olivia Sullivan,1
nm10031145__nm10031146,nm10031145,Patricia Tom,<->,nm10031146,Scarlet Wang,1
nm10031145__nm10031147,nm10031145,Patricia Tom,<->,nm10031147,Ellen Olivia Sullivan,1
nm10031146__nm10031147,nm10031146,Scarlet Wang,<->,nm10031147,Ellen Olivia Sullivan,1
nm4699835__nm5099690,nm4699835,Grace Ingland,<->,nm5099690,Alexander Hero,1
nm1279154__nm1903561,nm1279154,Curt Doussett,<->,nm1903561,Jyllian Petrie,1
nm10506791__nm1903561,nm10506791,Ranleigh Johnson,<->,nm1903561,Jyllian Petrie,1
nm1903561__nm8846087,nm1903561,Jyllian Petrie,<->,nm8846087,Brando White,1
nm0759819__nm0933435,nm0759819,Madeleine Sami,<->,nm0933435,Garfield Wilson,1
nm0297858__nm2686432,nm0297858,Ayako Fujitani,<->,nm2686432,Goh Nakamura,1
nm0827956__nm2648766,nm0827956,Irina Stemer,<->,nm2648766,Vitaliy Versace,1
nm2648766__nm7457633,nm2648766,Vitaliy Versace,<->,nm7457633,Yuliya Zelenskaya,1
nm10010772__nm1131993,nm10010772,Cagla Karslioglu,<->,nm1131993,Dean Bruggeman,1
nm10010772__nm2411543,nm10010772,Cagla Karslioglu,<->,nm2411543,Lauren Palazzolo,1
nm1131993__nm2411543,nm1131993,Dean Bruggeman,<->,nm2411543,Lauren Palazzolo,1
nm2858832__nm4701946,nm2858832,Dustin Hubbard,<->,nm4701946,Sébastien Godin,1
nm4701946__nm8908428,nm4701946,Sébastien Godin,<->,nm8908428,Pete Girard,1
nm10043646__nm10043648,nm10043646,Robert Paden,<->,nm10043648,David McClane,1
nm10043646__nm9123119,nm10043646,Robert Paden,<->,nm9123119,Leon A. Walker,1
nm10043648__nm9123119,nm10043648,David McClane,<->,nm9123119,Leon A. Walker,1
nm2505548__nm2712398,nm2505548,Joem Bascon,<->,nm2712398,Dionne Monsanto,1
nm10044345__nm8277028,nm10044345,Dallin McKay,<->,nm8277028,Valeria Jauregui,1
nm8263430__nm8277028,nm8263430,Paulina Chávez,<->,nm8277028,Valeria Jauregui,1
nm10044345__nm8263430,nm10044345,Dallin McKay,<->,nm8263430,Paulina Chávez,1
nm10133147__nm12693319,nm10133147,Michael Bath,<->,nm12693319,Shanna Goodwin,1
nm12693316__nm12693319,nm12693316,Jade Gervasi,<->,nm12693319,Shanna Goodwin,1
nm12693319__nm4572608,nm12693319,Shanna Goodwin,<->,nm4572608,Ron Denson,1
nm12693319__nm7676428,nm12693319,Shanna Goodwin,<->,nm7676428,Paige Crawford,1
nm10133147__nm12693316,nm10133147,Michael Bath,<->,nm12693316,Jade Gervasi,1
nm10133147__nm4572608,nm10133147,Michael Bath,<->,nm4572608,Ron Denson,1
nm10133147__nm7676428,nm10133147,Michael Bath,<->,nm7676428,Paige Crawford,1
nm12693316__nm7676428,nm12693316,Jade Gervasi,<->,nm7676428,Paige Crawford,1
nm4572608__nm7676428,nm4572608,Ron Denson,<->,nm7676428,Paige Crawford,1
nm12693316__nm4572608,nm12693316,Jade Gervasi,<->,nm4572608,Ron Denson,1
nm7236204__nm9811765,nm7236204,Alec Story,<->,nm9811765,Asha Bee,1
nm9322630__nm9811765,nm9322630,Noa Kaiser,<->,nm9811765,Asha Bee,1
nm7236204__nm9322630,nm7236204,Alec Story,<->,nm9322630,Noa Kaiser,1
nm2202013__nm2436248,nm2202013,Nikkole Salter,<->,nm2436248,Ellen Adair,1
nm6210976__nm9468310,nm6210976,Owen Lawless,<->,nm9468310,Carmen Anello,1
nm9468298__nm9468310,nm9468298,Bruce Smith,<->,nm9468310,Carmen Anello,1
nm6210976__nm9468298,nm6210976,Owen Lawless,<->,nm9468298,Bruce Smith,1
nm5160895__nm7851611,nm5160895,Caleb McLaughlin,<->,nm7851611,Jharrel Jerome,1
nm10163715__nm9397570,nm10163715,Tata Benipal,<->,nm9397570,Aman Kotish,1
nm1035160__nm4974035,nm1035160,Tyreese Burnett,<->,nm4974035,Chico,1
nm0226895__nm9756030,nm0226895,Glyn Dilley,<->,nm9756030,Yvonne Mai,1
nm10065344__nm10065393,nm10065344,Carlos Ramirez,<->,nm10065393,Arturo Jimenez Medina,1
nm10065963__nm5610497,nm10065963,Paulinas Garacias,<->,nm5610497,Moisés Cardez,1
nm0722042__nm4325303,nm0722042,Sergio Reynoso,<->,nm4325303,Adrian Ortiz Lara,1
nm1661461__nm6375242,nm1661461,Christie Herring,<->,nm6375242,Mariela Garriga,1
nm0701566__nm10080426,nm0701566,Yorgos Pirpassopoulos,<->,nm10080426,Michalis Laios,1
nm0349330__nm0704157,nm0349330,Alfredo Gutiérrez,<->,nm0704157,Guillermo Quintanilla,1
nm0704157__nm10067919,nm0704157,Guillermo Quintanilla,<->,nm10067919,Raul Gonzalez,1
nm0349330__nm10067919,nm0349330,Alfredo Gutiérrez,<->,nm10067919,Raul Gonzalez,1
nm3244455__nm8789854,nm3244455,Na-Young Jeon,<->,nm8789854,Dean John-Wilson,1
nm1736569__nm2070134,nm1736569,Brad Potts,<->,nm2070134,Tom Long,1
nm2070134__nm5578626,nm2070134,Tom Long,<->,nm5578626,Haley Hussey,1
nm1736569__nm5578626,nm1736569,Brad Potts,<->,nm5578626,Haley Hussey,1
nm10221219__nm3886676,nm10221219,Nick DiCola,<->,nm3886676,Josiah Rizzo,1
nm3886676__nm5489282,nm3886676,Josiah Rizzo,<->,nm5489282,Graham Jenkins,1
nm3886676__nm6774421,nm3886676,Josiah Rizzo,<->,nm6774421,Elizabeth Excaliber,1
nm3886676__nm8743681,nm3886676,Josiah Rizzo,<->,nm8743681,Roberto Diniz,1
nm10221219__nm5489282,nm10221219,Nick DiCola,<->,nm5489282,Graham Jenkins,1
nm5489282__nm6774421,nm5489282,Graham Jenkins,<->,nm6774421,Elizabeth Excaliber,1
nm5489282__nm8743681,nm5489282,Graham Jenkins,<->,nm8743681,Roberto Diniz,1
nm10221219__nm6774421,nm10221219,Nick DiCola,<->,nm6774421,Elizabeth Excaliber,1
nm10221219__nm8743681,nm10221219,Nick DiCola,<->,nm8743681,Roberto Diniz,1
nm6774421__nm8743681,nm6774421,Elizabeth Excaliber,<->,nm8743681,Roberto Diniz,1
nm10070485__nm7716760,nm10070485,Javier Mueca,<->,nm7716760,Linda Salgado Diaz,1
nm5482441__nm8448711,nm5482441,Lamar Lott,<->,nm8448711,Sadie Hebert,1
nm3261766__nm5405785,nm3261766,Dominic Luongo,<->,nm5405785,Kaelin Lamberson,1
nm1732548__nm3862996,nm1732548,Jennifer Mudge,<->,nm3862996,Sam Underwood,1
nm3014717__nm3862996,nm3014717,Prema Cruz,<->,nm3862996,Sam Underwood,1
nm1732548__nm3014717,nm1732548,Jennifer Mudge,<->,nm3014717,Prema Cruz,1
nm2107416__nm4075744,nm2107416,Enrico Natale,<->,nm4075744,Steve O'Connell,1
nm10561583__nm8472924,nm10561583,Sam Morrison,<->,nm8472924,Lily Meyer,1
nm10080746__nm2039203,nm10080746,Zoey Taylor,<->,nm2039203,David Connelly,1
nm2378839__nm6678966,nm2378839,Anish Kuruvilla,<->,nm6678966,Vinodhini Vaidynathan,1
nm10082684__nm3581007,nm10082684,Julia Föry,<->,nm3581007,Arieh Worthalter,1
nm4956887__nm7024798,nm4956887,Annabell Rickerby,<->,nm7024798,Ann Skelly,1
nm10686042__nm9386887,nm10686042,Sharan Kaur,<->,nm9386887,Navpreet Banga,1
nm3423781__nm9154859,nm3423781,Sarabjit Cheema,<->,nm9154859,Drishtii Garewal,1
nm0233036__nm1142722,nm0233036,Michael Donovan,<->,nm1142722,Keith Silverstein,1
nm0741398__nm1142722,nm0741398,Michelle Ruff,<->,nm1142722,Keith Silverstein,1
nm1142722__nm1601080,nm1142722,Keith Silverstein,<->,nm1601080,Greg Chun,1
nm1142722__nm2741657,nm1142722,Keith Silverstein,<->,nm2741657,Lisa Schwartz,1
nm0233036__nm2741657,nm0233036,Michael Donovan,<->,nm2741657,Lisa Schwartz,1
nm0741398__nm2741657,nm0741398,Michelle Ruff,<->,nm2741657,Lisa Schwartz,1
nm1601080__nm2741657,nm1601080,Greg Chun,<->,nm2741657,Lisa Schwartz,1
nm0233036__nm0741398,nm0233036,Michael Donovan,<->,nm0741398,Michelle Ruff,1
nm0233036__nm1601080,nm0233036,Michael Donovan,<->,nm1601080,Greg Chun,1
nm0741398__nm1601080,nm0741398,Michelle Ruff,<->,nm1601080,Greg Chun,1
nm5224166__nm8671129,nm5224166,Marcos N Suarez,<->,nm8671129,Duenpen Sringam,1
nm10089698__nm10167257,nm10089698,Imelda Padilla,<->,nm10167257,Griselda Aragon,1
nm10089698__nm4301367,nm10089698,Imelda Padilla,<->,nm4301367,Chavita Almada,1
nm10089698__nm6999800,nm10089698,Imelda Padilla,<->,nm6999800,Ernesto Flores,1
nm10167257__nm4301367,nm10167257,Griselda Aragon,<->,nm4301367,Chavita Almada,1
nm4301367__nm6999800,nm4301367,Chavita Almada,<->,nm6999800,Ernesto Flores,1
nm10167257__nm6999800,nm10167257,Griselda Aragon,<->,nm6999800,Ernesto Flores,1
nm5459786__nm8129733,nm5459786,Bunny Stewart,<->,nm8129733,Blaine Santos,1
nm5459786__nm8426779,nm5459786,Bunny Stewart,<->,nm8426779,Viv Farmer,1
nm5459786__nm9158518,nm5459786,Bunny Stewart,<->,nm9158518,Germaine Gaudet,1
nm5459786__nm9277121,nm5459786,Bunny Stewart,<->,nm9277121,Michael J. Gwynn,1
nm5459786__nm9277127,nm5459786,Bunny Stewart,<->,nm9277127,Alia Thiel,1
nm5459786__nm9677464,nm5459786,Bunny Stewart,<->,nm9677464,Mary Faith Tomlinson,1
nm8129733__nm8426779,nm8129733,Blaine Santos,<->,nm8426779,Viv Farmer,1
nm8426779__nm9158518,nm8426779,Viv Farmer,<->,nm9158518,Germaine Gaudet,1
nm8426779__nm9277121,nm8426779,Viv Farmer,<->,nm9277121,Michael J. Gwynn,1
nm8426779__nm9277127,nm8426779,Viv Farmer,<->,nm9277127,Alia Thiel,1
nm8426779__nm9677464,nm8426779,Viv Farmer,<->,nm9677464,Mary Faith Tomlinson,1
nm8129733__nm9158518,nm8129733,Blaine Santos,<->,nm9158518,Germaine Gaudet,1
nm8129733__nm9277121,nm8129733,Blaine Santos,<->,nm9277121,Michael J. Gwynn,1
nm8129733__nm9277127,nm8129733,Blaine Santos,<->,nm9277127,Alia Thiel,1
nm8129733__nm9677464,nm8129733,Blaine Santos,<->,nm9677464,Mary Faith Tomlinson,1
nm9158518__nm9277121,nm9158518,Germaine Gaudet,<->,nm9277121,Michael J. Gwynn,1
nm9158518__nm9277127,nm9158518,Germaine Gaudet,<->,nm9277127,Alia Thiel,1
nm9158518__nm9677464,nm9158518,Germaine Gaudet,<->,nm9677464,Mary Faith Tomlinson,1
nm9277121__nm9677464,nm9277121,Michael J. Gwynn,<->,nm9677464,Mary Faith Tomlinson,1
nm9277127__nm9677464,nm9277127,Alia Thiel,<->,nm9677464,Mary Faith Tomlinson,1
nm9277121__nm9277127,nm9277121,Michael J. Gwynn,<->,nm9277127,Alia Thiel,1
nm11523062__nm11523063,nm11523062,Bryon Lerum,<->,nm11523063,Ryder Lerum,1
nm11523062__nm7287299,nm11523062,Bryon Lerum,<->,nm7287299,Rudhraksh Jaiswal,1
nm11523063__nm7287299,nm11523063,Ryder Lerum,<->,nm7287299,Rudhraksh Jaiswal,1
nm0932028__nm1423126,nm0932028,Felix Williamson,<->,nm1423126,Sarah Woods,1
nm1091550__nm1423126,nm1091550,Toby Truslove,<->,nm1423126,Sarah Woods,1
nm0932028__nm1091550,nm0932028,Felix Williamson,<->,nm1091550,Toby Truslove,1
nm0001442__nm4587360,nm0001442,Ricki Lake,<->,nm4587360,Gayle Rankin,1
nm10097595__nm6021659,nm10097595,Brooke Mucci,<->,nm6021659,Jody Mitchell,1
nm3472328__nm6021659,nm3472328,Matt Moore,<->,nm6021659,Jody Mitchell,1
nm6021659__nm6021661,nm6021659,Jody Mitchell,<->,nm6021661,Vanessa Rodriguez,1
nm6021659__nm6021663,nm6021659,Jody Mitchell,<->,nm6021663,Julian Simoes,1
nm10097595__nm3472328,nm10097595,Brooke Mucci,<->,nm3472328,Matt Moore,1
nm3472328__nm6021661,nm3472328,Matt Moore,<->,nm6021661,Vanessa Rodriguez,1
nm3472328__nm6021663,nm3472328,Matt Moore,<->,nm6021663,Julian Simoes,1
nm10097595__nm6021661,nm10097595,Brooke Mucci,<->,nm6021661,Vanessa Rodriguez,1
nm6021661__nm6021663,nm6021661,Vanessa Rodriguez,<->,nm6021663,Julian Simoes,1
nm10097595__nm6021663,nm10097595,Brooke Mucci,<->,nm6021663,Julian Simoes,1
nm3450111__nm5503029,nm3450111,Chris D'Amato,<->,nm5503029,Nick Piacente,1
nm5503029__nm6903193,nm5503029,Nick Piacente,<->,nm6903193,Bj Gruber,1
nm5503029__nm7298938,nm5503029,Nick Piacente,<->,nm7298938,Janel Koloski,1
nm5503029__nm8671643,nm5503029,Nick Piacente,<->,nm8671643,Mary Ortega,1
nm3450111__nm6903193,nm3450111,Chris D'Amato,<->,nm6903193,Bj Gruber,1
nm3450111__nm7298938,nm3450111,Chris D'Amato,<->,nm7298938,Janel Koloski,1
nm3450111__nm8671643,nm3450111,Chris D'Amato,<->,nm8671643,Mary Ortega,1
nm6903193__nm7298938,nm6903193,Bj Gruber,<->,nm7298938,Janel Koloski,1
nm6903193__nm8671643,nm6903193,Bj Gruber,<->,nm8671643,Mary Ortega,1
nm7298938__nm8671643,nm7298938,Janel Koloski,<->,nm8671643,Mary Ortega,1
nm10525456__nm1266378,nm10525456,Gaby French,<->,nm1266378,Emma Lowndes,1
nm0025621__nm0837699,nm0025621,Sabitha Anand,<->,nm0837699,Sukanya,1
nm0025621__nm1116258,nm0025621,Sabitha Anand,<->,nm1116258,Riya Sen,1
nm0025621__nm1234717,nm0025621,Sabitha Anand,<->,nm1234717,Vaiyapuri,1
nm0025621__nm1678662,nm0025621,Sabitha Anand,<->,nm1678662,Vinuchakravarthy,1
nm0025621__nm3118361,nm0025621,Sabitha Anand,<->,nm3118361,Pandu,1
nm0837699__nm3118361,nm0837699,Sukanya,<->,nm3118361,Pandu,1
nm1116258__nm3118361,nm1116258,Riya Sen,<->,nm3118361,Pandu,1
nm1234717__nm3118361,nm1234717,Vaiyapuri,<->,nm3118361,Pandu,1
nm1678662__nm3118361,nm1678662,Vinuchakravarthy,<->,nm3118361,Pandu,1
nm0837699__nm1116258,nm0837699,Sukanya,<->,nm1116258,Riya Sen,1
nm1116258__nm1234717,nm1116258,Riya Sen,<->,nm1234717,Vaiyapuri,1
nm1116258__nm1678662,nm1116258,Riya Sen,<->,nm1678662,Vinuchakravarthy,1
nm0837699__nm1234717,nm0837699,Sukanya,<->,nm1234717,Vaiyapuri,1
nm0837699__nm1678662,nm0837699,Sukanya,<->,nm1678662,Vinuchakravarthy,1
nm1234717__nm1678662,nm1234717,Vaiyapuri,<->,nm1678662,Vinuchakravarthy,1
nm1682799__nm3297349,nm1682799,Tomasz Kot,<->,nm3297349,Toni Garrn,1
nm10172863__nm5413802,nm10172863,Cony Garcia,<->,nm5413802,Daniel Beltran,1
nm5413802__nm5986876,nm5413802,Daniel Beltran,<->,nm5986876,Ruby Corona,1
nm10172863__nm5986876,nm10172863,Cony Garcia,<->,nm5986876,Ruby Corona,1
nm0483478__nm5065913,nm0483478,Tina Lameman,<->,nm5065913,Grace Dove,1
nm12816012__nm1755833,nm12816012,Alexandra Roberts,<->,nm1755833,Quelemia Sparrow,1
nm3967981__nm4096724,nm3967981,Sam Benjamin,<->,nm4096724,Jacob Anderton,1
nm0105951__nm0219530,nm0105951,Paul Braunstein,<->,nm0219530,Oliver Dennis,1
nm3663271__nm7344295,nm3663271,Jaden Michael,<->,nm7344295,Gerald Jones,1
nm3663271__nm7820636,nm3663271,Jaden Michael,<->,nm7820636,Gregory Diaz IV,1
nm7344295__nm7820636,nm7344295,Gerald Jones,<->,nm7820636,Gregory Diaz IV,1
nm2162221__nm5079209,nm2162221,Natalia Marie,<->,nm5079209,Ron Johnson,1
nm3707733__nm5079209,nm3707733,Robert Silinghia,<->,nm5079209,Ron Johnson,1
nm3979831__nm5079209,nm3979831,Destiny Soria,<->,nm5079209,Ron Johnson,1
nm2162221__nm3707733,nm2162221,Natalia Marie,<->,nm3707733,Robert Silinghia,1
nm2162221__nm3979831,nm2162221,Natalia Marie,<->,nm3979831,Destiny Soria,1
nm3707733__nm3979831,nm3707733,Robert Silinghia,<->,nm3979831,Destiny Soria,1
nm10596532__nm7386306,nm10596532,Kaitlyn Chalmers-Rizzato,<->,nm7386306,Kaleb Horn,1
nm0329749__nm1742241,nm0329749,Sanjay Goradia,<->,nm1742241,Utkarsh Mazumdar,1
nm1742241__nm2363939,nm1742241,Utkarsh Mazumdar,<->,nm2363939,Pratik Gandhi,1
nm0329749__nm2363939,nm0329749,Sanjay Goradia,<->,nm2363939,Pratik Gandhi,1
nm0278087__nm7568465,nm0278087,Brian Finn,<->,nm7568465,Kiara Finn,1
nm0788213__nm7568465,nm0788213,Don Shanks,<->,nm7568465,Kiara Finn,1
nm0278087__nm0788213,nm0278087,Brian Finn,<->,nm0788213,Don Shanks,1
nm11014856__nm2644288,nm11014856,Mohan Maggo,<->,nm2644288,B.N. Sharma,1
nm0792908__nm10678441,nm0792908,Shilpa Shetty Kundra,<->,nm10678441,Meezaan Jafri,1
