id,movie_uid,genre_id
07f3501f48862ed60040da0ff6eaf345,tt0144608,d6b6b668dbca9d4fe774bb654226ebe3
b5d324db2b9c9fe461005e6945d322ae,tt0144964,004bf6c9a40003140292e97330236c53
555f5c7cb3d54aef3dd43919ab29b8a3,tt0144964,dc1d2a4d591857f0a0dd38b4ebcf5a72
68fdebf2e70929b0c300675bd46d2353,tt0144964,f8e19bfcbc718a84ee8ed8aae472f9e2
cc34507ae59c3101e9a0d5618b15dd2b,tt0145487,004bf6c9a40003140292e97330236c53
40b06adf4c9f324d8aef5af7062ac8ff,tt0145487,dc1d2a4d591857f0a0dd38b4ebcf5a72
e9a7f59db642592aa4a18e4ec08c19aa,tt0145487,6c61d2724763c5bc08ec935933146576
d4ae0fbf67c137dc0ed3ae4d2bbe5696,tt0146309,205b8c9a6b18d476abc94908e0280ea5
0c78909f10560ec35f55e5d25c18dbc7,tt0146309,16d2b386b2034b9488996466aaae0b57
9a176ec724a45ae15c719bcd4f514013,tt0146309,41ce88c91e341fce1c4d961ef9244c32
3beb2131d775e0c4c67b24bf1c03ada7,tt0146316,004bf6c9a40003140292e97330236c53
266e475302461c73de6a6d8d0a86cf2d,tt0146316,dc1d2a4d591857f0a0dd38b4ebcf5a72
dd9d037501f0f250042c4b897ff44f48,tt0146316,f8e19bfcbc718a84ee8ed8aae472f9e2
ae2b93ff55f2fd1aa4bd6e114cbb99f9,tt0146803,205b8c9a6b18d476abc94908e0280ea5
a3de369f25a4503467e31fd59ccc9533,tt0146882,e6b99f24d056d03f20b4651f79fc640e
13436bc6831a0645af10c75a363721bd,tt0146882,205b8c9a6b18d476abc94908e0280ea5
ba284ef6b7259025fcf20d5d5ba6657e,tt0146882,47dcbd834e669233d7eb8a51456ed217
df8f842d9a0d080180bd8fa23da40f26,tt0146984,205b8c9a6b18d476abc94908e0280ea5
3a3322ab853b617c06e16f3ed4e7aaae,tt0146984,f8e19bfcbc718a84ee8ed8aae472f9e2
1667a7044bd31b4a669a63c05db3cba5,tt0146984,96faa3e6c45bb5a07bcc0bcd3be37654
a23e9345d649cbbdcc4bb84a7a3cb76a,tt0148421,205b8c9a6b18d476abc94908e0280ea5
eed5d5c90e09f413ea225446188bacef,tt0148421,47dcbd834e669233d7eb8a51456ed217
3a63639da5b5d01e9c2123397345b301,tt0149367,e6b99f24d056d03f20b4651f79fc640e
6f74f54dc66158d341fde4c26c3749ee,tt0149367,c967a0dbb29151be23e4d79805a1da02
5aa0207ea2ba16e86b39cc8287b35880,tt0149367,205b8c9a6b18d476abc94908e0280ea5
a6bc3f884803e80cca543e3562a4002a,tt0149624,205b8c9a6b18d476abc94908e0280ea5
da778d1acb98aee2cc0f5008cbcc5581,tt0149624,081fc8e8bd39e1dc72ca3f5a5fdf6697
8272d4dadc0f632abdff961ab757d7f3,tt0149624,97a09e85a7e1b103409efc93efa4fed1
316520d671884e73a7fb91d314cc546c,tt0150021,004bf6c9a40003140292e97330236c53
4cb946d8aab51d9a06ee11193c46412b,tt0150021,e6b99f24d056d03f20b4651f79fc640e
d340218ae4fc29f593f45d100f1fc62a,tt0151150,004bf6c9a40003140292e97330236c53
60304636f36cd7e3c84c2686bf12b869,tt0151150,205b8c9a6b18d476abc94908e0280ea5
1a9ffb4d5e3fa5f0076cc0ede248c9de,tt0151150,79ab70bee1562fc70efc8ee0a7df99de
9fbb079bdbf7f316a15f8c39893a1fca,tt0151309,e6b99f24d056d03f20b4651f79fc640e
158c015788ae27b87f3e5836929204ed,tt0153012,c967a0dbb29151be23e4d79805a1da02
122f85db6fbd9583a6c70567ee49517e,tt0153012,205b8c9a6b18d476abc94908e0280ea5
d91a8d54b2163773caaa0dc59ca2ae3d,tt0153012,41ce88c91e341fce1c4d961ef9244c32
ec319f790b8897316678634ee3463dd8,tt0153100,205b8c9a6b18d476abc94908e0280ea5
475a554c53272b7529ab8ad7e2aa1f78,tt0153464,205b8c9a6b18d476abc94908e0280ea5
a5f2aae45321b4480358214008f30ca7,tt0153464,081fc8e8bd39e1dc72ca3f5a5fdf6697
b70777e6bb29a84d057cee00ac20696f,tt0156020,9100c7317c2f55730e163e7e710c0a52
3db8fe283e9f0234006bf6621c85eff5,tt0156020,c967a0dbb29151be23e4d79805a1da02
285ef3d0c9581be37652505886f5354a,tt0156020,205b8c9a6b18d476abc94908e0280ea5
8e775c1373fba81dccf9a894f27ee9d7,tt0156323,e6b99f24d056d03f20b4651f79fc640e
ec8a2bebce31b069b2e13a80de5603cb,tt0156323,c967a0dbb29151be23e4d79805a1da02
3b83d6cea5dfd901624f5d3431b90442,tt0156376,e6b99f24d056d03f20b4651f79fc640e
cb89961e77026e83be6b7ff3bf9f94eb,tt0156376,081fc8e8bd39e1dc72ca3f5a5fdf6697
bd4d893fe7ad0fe2e767b5d90049eeb0,tt0156807,e6b99f24d056d03f20b4651f79fc640e
0cc5b037197954f90b0fb87ad4f9ee09,tt0156812,e6b99f24d056d03f20b4651f79fc640e
f1ec32c587d92cb787365bb28ac244e1,tt0156812,205b8c9a6b18d476abc94908e0280ea5
5eb759cb35104dd3c8757ea5c93b6d18,tt0156812,cefc4f7cbc8c34762e0f76703e7e174e
d1a1584564ac6875f301f88e0adba1b1,tt0156841,e6b99f24d056d03f20b4651f79fc640e
50cdcce33bb732579fef76cdfeec4ac8,tt0156841,205b8c9a6b18d476abc94908e0280ea5
2934abd85cb02dae5fac0c1dd6890e61,tt0156841,081fc8e8bd39e1dc72ca3f5a5fdf6697
dd6582b539781a74feaf6053c19b0b08,tt0156942,205b8c9a6b18d476abc94908e0280ea5
f671598ca55c86c357919f6c3bdc944f,tt0157472,004bf6c9a40003140292e97330236c53
698e55d6ebc2745c57f618c4f46203ec,tt0157472,dc1d2a4d591857f0a0dd38b4ebcf5a72
f8e2e299bf18f1209323e1219cb5f4c7,tt0157472,e6b99f24d056d03f20b4651f79fc640e
831a3b589d58d9d05ac50d8fcf252b95,tt0157583,205b8c9a6b18d476abc94908e0280ea5
6e24a3c66c15cc2fc0e6dd6e54460e4d,tt0157583,37afd7e3371138cd5e0e172427cb5232
c10e8b753db67ca58870881a69f9e843,tt0157583,081fc8e8bd39e1dc72ca3f5a5fdf6697
0687166d11e193dcdbfd4a171b1c2423,tt0157836,6dd1b5ddcf2d141fa924bb9207874c6d
1b9e883de6c955379107dae14f93f00f,tt0157836,41ce88c91e341fce1c4d961ef9244c32
c113bbd1ae59e50cd8fc5799cc622c91,tt0158033,9100c7317c2f55730e163e7e710c0a52
65b4ef331c341c73a4fb243f3fb2ab6c,tt0158033,205b8c9a6b18d476abc94908e0280ea5
226bf2377899134eb1d89a607c187b66,tt0158622,e6b99f24d056d03f20b4651f79fc640e
f6dde90cebe75c7085aabcc74b735b88,tt0158622,cefc4f7cbc8c34762e0f76703e7e174e
441b31040fe52824b871d46a6cd6d97d,tt0158622,081fc8e8bd39e1dc72ca3f5a5fdf6697
159f91753b1198711b0d892ebd0ca5b7,tt0159273,004bf6c9a40003140292e97330236c53
bb24b013543055f2c108237185366dda,tt0159273,205b8c9a6b18d476abc94908e0280ea5
ed162a78204ebac2ecd8abf1fde057b9,tt0159273,41ce88c91e341fce1c4d961ef9244c32
4d12f32bdcfb73dfd4b1d5fed5b616a5,tt0159291,e6b99f24d056d03f20b4651f79fc640e
c3b538e651917fc3977c1f19d37dfdbf,tt0159365,dc1d2a4d591857f0a0dd38b4ebcf5a72
00bf84cd3d5f89a7f7bb1f4a07d91435,tt0159365,205b8c9a6b18d476abc94908e0280ea5
d94bdfe030a0f7ae495b99cc93d62fed,tt0159365,081fc8e8bd39e1dc72ca3f5a5fdf6697
60c0f841b926db4fc2fe169f1b6d8fb1,tt0159378,004bf6c9a40003140292e97330236c53
d73c1cf52a8ad281efcb5d1753263c26,tt0159378,205b8c9a6b18d476abc94908e0280ea5
4ab14c83f4532b061044a1feb52743bc,tt0159378,96faa3e6c45bb5a07bcc0bcd3be37654
